order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
db7f48023b3aaa3002217d55bf03ee3c,e34249c18eac0c768a80717775f43700,delivered,2018-01-20 14:54:38,2018-01-20 17:00:30,2018-01-23 19:18:49,2018-01-29 23:08:49,2018-02-15 00:00:00
5ba762b97f85520fb7d3376a66b02287,c98bda79369fc7d1b253dcb8ca461c13,delivered,2018-02-11 18:16:05,2018-02-11 18:30:23,2018-02-14 17:34:27,2018-02-24 15:37:31,2018-03-09 00:00:00
965fd67b96c75d07ac90c1f7ba2728e7,3e8152cd9752470b9bae84e87f3bd3b1,delivered,2018-02-28 18:37:40,2018-02-28 18:50:26,2018-03-01 18:04:59,2018-03-14 21:28:44,2018-03-21 00:00:00
756445ff67f2676d72ae774c8cb5b0f0,5ea703be990cea78e9615d9a636ba28e,delivered,2018-01-17 19:40:55,2018-01-17 19:53:22,2018-01-20 00:23:21,2018-02-01 01:32:23,2018-02-15 00:00:00
da6d11c2027b52e35bf5089247eddd4d,cf787755d3ab6f7dc09e5212f2d1aa29,delivered,2018-01-08 14:14:41,2018-01-09 07:19:05,2018-01-15 15:04:57,2018-01-22 19:15:43,2018-02-05 00:00:00
2736be66db18bfbfdc0c26012e80944b,d97a5aa33003b861353c6e579abd37bd,delivered,2018-01-09 14:03:17,2018-01-09 14:11:43,2018-01-19 21:58:01,2018-01-26 22:18:57,2018-02-06 00:00:00
be2d17e0af05916e706b4d0ea44154ec,16d4ccbf270f873a8fef9a92e135adc5,delivered,2018-02-04 21:16:20,2018-02-04 21:29:27,2018-02-05 17:18:50,2018-02-20 17:13:38,2018-03-02 00:00:00
6551aa5197870cea53e483f92d3a75df,b65df387ccc9a5adb98b8b5773e18748,delivered,2018-01-23 14:53:54,2018-01-25 02:38:36,2018-01-29 17:51:46,2018-02-15 15:20:01,2018-02-20 00:00:00
4118d018e9f9582cb4a36074635913d1,0bb9be671290be8ce833fee7c0955eda,delivered,2018-02-27 20:56:40,2018-02-27 21:28:44,2018-02-28 17:49:04,2018-03-04 12:47:44,2018-03-19 00:00:00
e6bd0a7a4674d02e56b7a0515c991cc9,15bc7cbb1170241d34ff27230c88f023,delivered,2018-02-09 11:58:45,2018-02-10 03:31:21,2018-02-14 16:45:14,2018-02-26 18:18:55,2018-03-13 00:00:00
6d805885f6f2c426c2c589089c9dc332,46a8c0bb60e620c421f5828b3724e633,delivered,2018-01-15 12:50:45,2018-01-16 12:52:06,2018-01-17 16:18:15,2018-01-25 22:06:40,2018-02-07 00:00:00
38035a76fee1437dca92e94b3e057af6,c808210ff5bbf25415730cefb3ca0113,delivered,2018-02-23 09:35:40,2018-02-23 09:50:37,2018-03-01 01:19:31,2018-03-19 14:18:45,2018-03-16 00:00:00
bb61950e7ebdb94de7471ce0d4fce73b,dbe32b3853560060d8d62657f15d77ec,delivered,2018-02-05 10:50:58,2018-02-05 11:13:05,2018-02-05 22:58:53,2018-02-14 16:56:30,2018-03-08 00:00:00
fe2d73eb11a3d7eeea4e897f8ce8eb59,bc8bc13c6748cdaa83178cdf94ba57a9,delivered,2018-02-16 14:01:29,2018-02-16 14:10:28,2018-02-16 23:36:57,2018-02-19 16:52:22,2018-03-05 00:00:00
34a9a98676d240a885b690f92ef1b430,ee5d17d6f2cc680e2a43b6751e6ac93e,delivered,2018-02-04 15:29:34,2018-02-05 11:35:48,2018-02-06 19:26:47,2018-02-19 22:57:07,2018-03-01 00:00:00
f188abfc38ef0d8d57378756a27a12ff,bc088899d0ff99a04ac52d4be2265f92,delivered,2018-02-01 15:57:09,2018-02-01 16:15:21,2018-02-05 23:13:25,2018-02-19 16:44:58,2018-03-05 00:00:00
fa3d745324c8a96e112e217b025689f1,ac1a389528fe61d073b809c5cd02d95a,delivered,2018-02-05 14:38:57,2018-02-06 15:56:02,2018-02-10 14:27:04,2018-02-19 16:04:36,2018-03-13 00:00:00
2e34b63e02ca9057558368f63f08b3c6,a8f1702557985daedcce507ea3061a8d,delivered,2018-01-02 12:31:51,2018-01-02 12:48:54,2018-01-03 17:44:48,2018-01-16 19:52:44,2018-01-29 00:00:00
a33b289433334b5de7fc4a053c290af8,f65326b2ac36be7ebdf22698f41654ae,delivered,2018-02-25 19:28:18,2018-02-25 19:47:48,2018-02-27 01:38:48,2018-04-12 20:21:41,2018-03-23 00:00:00
161df324497b4eb26108b523c74327a5,ea8fe7750632253df84eea3d7f0ee1fd,delivered,2018-02-27 10:03:43,2018-02-27 10:10:28,2018-03-03 15:24:32,2018-04-12 10:42:35,2018-03-28 00:00:00
8420f1ac8b8cfd72a9f2745b55482462,731dc3e981e6c5c390acd0cf03ccc05e,delivered,2018-01-25 08:58:38,2018-01-25 09:13:54,2018-01-27 11:28:31,2018-02-05 23:07:39,2018-03-01 00:00:00
22d5102a394ed953c1d0de4a702a5f9c,6cde1d78f199f11a10ff3b1673a82cb9,delivered,2018-02-17 14:24:34,2018-02-17 14:35:29,2018-02-20 22:18:57,2018-02-23 19:20:08,2018-03-06 00:00:00
65e0e5b714d6228729c256106d12abd4,aaaf0308dd4ee292fd6f57b4e0523cba,delivered,2018-02-08 10:59:26,2018-02-10 02:36:59,2018-02-14 22:36:33,2018-03-07 15:09:19,2018-03-06 00:00:00
a90966534748634cbb133383bf0eee68,509585871d9505d583be980046b14b8a,canceled,2018-02-01 16:49:17,2018-02-01 17:15:39,2018-02-02 19:26:53,,2018-02-19 00:00:00
c96e52fd91fc51921c9ed964b468d9e3,20a043e654e799b1b633644c0f1e17ed,delivered,2018-01-22 18:15:21,2018-01-23 03:37:48,2018-01-24 16:42:57,2018-02-06 23:59:37,2018-02-15 00:00:00
63fe9908d3d71e2355d3abbd56af7af4,99ec403e5635446f0677ac2752b2c0c3,delivered,2018-02-02 15:48:20,2018-02-02 16:09:02,2018-02-05 21:08:56,2018-02-15 21:51:35,2018-03-05 00:00:00
fc0d78109239dcb41dc110f375f1b397,b6cb5664bfdea1f33dc4fe686546d40c,delivered,2018-01-21 20:30:44,2018-01-22 13:58:45,2018-02-08 00:04:51,2018-02-14 21:18:07,2018-02-23 00:00:00
6a8068cb2233e4e303e48efa7628d7ce,a995de3dc6d521edc82924a3e9941821,delivered,2018-02-23 12:49:55,2018-02-24 12:48:03,2018-02-27 23:42:15,2018-04-03 18:26:41,2018-03-19 00:00:00
dea1e695f08ba5ff543ac1f0132f6db3,d564b70e32e3a90a00477b7a1d3f0e40,delivered,2018-02-21 17:59:32,2018-02-21 18:15:24,2018-02-23 22:45:49,2018-02-24 20:54:11,2018-03-07 00:00:00
2dd40e76f5720434aa1540eb92620584,86e6655319952985e01892337ab48767,delivered,2018-02-04 09:47:03,2018-02-04 09:55:25,2018-02-05 22:22:24,2018-02-26 16:43:35,2018-03-01 00:00:00
037e4ea044a589bcfbceb43210ba7024,8915549cc658e933b96113235c64ad9d,delivered,2018-02-16 08:56:37,2018-02-16 09:35:24,2018-02-16 22:37:15,2018-02-22 20:02:58,2018-03-05 00:00:00
4b3b5a1764a6d2a253ea4f815e3a1521,9e8f467e3f46fce1d46d5fde05706628,delivered,2018-01-15 10:28:06,2018-01-15 10:53:58,2018-01-16 14:11:59,2018-01-29 22:36:48,2018-02-08 00:00:00
93667ea4f04019c0c0010be42972ab42,398231295b265721a9760933623bf01c,delivered,2018-01-15 13:24:40,2018-01-15 13:34:38,2018-01-17 15:06:00,2018-01-23 18:23:06,2018-02-09 00:00:00
857dfb7747277538e123a9086b873cc7,ce78147300ad685730e9374522c42a39,delivered,2018-01-24 12:07:49,2018-01-24 12:19:21,2018-01-26 14:06:35,2018-01-30 14:35:51,2018-02-16 00:00:00
76c3c8013bea9128879c13688ea5ff32,734d978ad5e614c839d98c85e8e7e7ae,delivered,2018-02-19 17:44:31,2018-02-19 18:46:53,2018-02-22 20:49:53,2018-03-08 17:59:45,2018-03-05 00:00:00
d82fd3fc3c5ceb51ec5f5db847dbe0a9,b38fe1a2c24f64d3415260f865f25a72,delivered,2018-01-30 13:49:17,2018-01-30 14:15:16,2018-01-31 22:33:11,2018-02-02 23:26:58,2018-02-15 00:00:00
a3f9e137835e6b213ac38b80947c3b90,60cc47aa348aa7237977740f6db71057,delivered,2018-01-07 17:21:29,2018-01-09 07:16:59,2018-01-11 00:48:52,2018-01-21 17:55:36,2018-02-08 00:00:00
b00226019e5bae10bcb0b8ee041e96d4,daeeb8e1536e1934cbdb68a76cc3d788,delivered,2018-01-24 11:01:00,2018-01-25 10:58:26,2018-01-26 17:19:49,2018-02-05 18:15:04,2018-02-21 00:00:00
324e2258a783f37df70a31a89860114e,5e846cb3c229e358021cf10316c72de1,delivered,2018-01-31 18:40:48,2018-01-31 18:51:11,2018-02-01 22:37:47,2018-02-28 19:13:22,2018-03-05 00:00:00
01af7745a283aeb0f0754495c4b51ac7,200b152d4fcc6b4fba34c286b4c83a17,delivered,2018-02-28 13:28:49,2018-03-01 11:14:38,2018-03-02 22:07:22,2018-03-15 18:56:32,2018-03-21 00:00:00
85e82878a7121ee2d2018b2299b7915e,43a020387d119fbe1f461e6473f3dfe5,delivered,2018-02-26 18:58:02,2018-02-27 18:50:32,2018-02-28 18:09:02,2018-05-08 15:40:58,2018-03-16 00:00:00
2326e62a79b6d61d95f414e44724d427,08112656aac7e7f6f51324b2f1d85f02,delivered,2018-01-18 08:02:14,2018-01-20 09:08:44,2018-01-23 15:22:43,2018-01-25 19:11:56,2018-02-08 00:00:00
e56cf4189e005351c2158740a5861875,7dd917a5403363d83494e19c46852249,delivered,2018-01-22 15:14:37,2018-01-23 03:52:52,2018-01-25 00:09:43,2018-02-17 12:22:53,2018-02-22 00:00:00
1e2335cf4dd533488459494190011751,5e24c55ef0779a3c578d272ff7c3d4fb,delivered,2018-02-19 16:42:29,2018-02-21 06:10:16,2018-02-22 16:25:21,2018-03-01 19:05:12,2018-03-21 00:00:00
e54db55a39ec332bc36c1176f6eb4773,7a1456f70a0751c02f6d7e0f3028d96e,delivered,2018-01-29 12:52:36,2018-01-30 05:31:30,2018-02-02 23:48:46,2018-02-28 00:15:21,2018-02-22 00:00:00
4146a8b684caef22542409dd06db0d32,b249a228615f39c7b6fa3bf1f2ecba9a,delivered,2018-01-06 17:43:47,2018-01-06 17:52:19,2018-01-08 16:56:22,2018-01-11 17:43:01,2018-02-09 00:00:00
2eeb6d2e0f687208e04adfa5afb15700,86cd09e980bd8785a301c2203c6b7a17,delivered,2018-02-20 10:22:57,2018-02-21 06:10:23,2018-02-21 21:18:58,2018-03-05 23:50:28,2018-03-15 00:00:00
b513b10ef81dc22d15e850789a8a96b1,fa3c9c28979e812523cac4180cf5bbca,delivered,2018-02-25 19:08:04,2018-02-27 04:31:09,2018-02-27 17:53:22,2018-03-08 00:10:24,2018-03-21 00:00:00
5e29bb4d91686c8d61f87779502db614,8059726e1bee32796e83bf37aa97ee5d,delivered,2018-01-25 08:48:39,2018-01-26 03:15:48,2018-01-26 19:39:06,2018-01-30 20:58:08,2018-02-09 00:00:00
bf16925092e978c7d8f30e217e7ca593,c2c7905a166ac611b0423c61ad03e7ad,delivered,2018-02-27 15:17:38,2018-03-01 02:35:39,2018-03-02 12:12:50,2018-03-07 22:45:54,2018-03-20 00:00:00
ac5ad4cfc85f922013597f80a6c59099,4cdfe57e4d764c5f21beaf377175c19f,delivered,2018-02-27 17:28:04,2018-02-28 10:15:42,2018-02-28 19:32:52,2018-04-11 15:48:43,2018-03-19 00:00:00
ec67500767e46c56db2d046d13e46296,6f33f93011237ac8e47e0652b5da71de,delivered,2018-02-28 09:40:36,2018-02-28 10:40:35,2018-02-28 19:56:46,2018-03-08 18:46:42,2018-03-20 00:00:00
a9da66f1dfe4cca8956f5e74619c2cb9,07dae321287a775e433119f7cc3a774b,delivered,2018-02-24 15:39:34,2018-02-27 05:30:53,2018-02-28 23:35:22,2018-03-06 18:07:56,2018-03-23 00:00:00
a34e82fc511c9fb1866fba1dad2ac753,b117662727b8e15334ba1b8bbba61035,delivered,2018-02-07 17:47:18,2018-02-08 07:50:35,2018-02-09 22:28:47,2018-02-26 17:05:04,2018-03-12 00:00:00
1247e7aa2e791c9f1b0d6193c132dba6,55ccf84914fb92df2f02eb8df1215bfd,delivered,2018-01-09 00:21:34,2018-01-09 01:28:07,2018-01-09 19:04:33,2018-01-16 19:32:25,2018-01-26 00:00:00
d2f5633625bc4755a073b638481e8dcf,ca1b5f5a57a568920c0353b91f906e0d,delivered,2018-02-08 21:03:27,2018-02-08 21:32:23,2018-02-09 22:41:40,2018-02-27 16:56:07,2018-03-05 00:00:00
c6f24de5c976bfafc4a340b805c70fe7,eb0424db69f42111ab7c8e8dcb5307c8,delivered,2018-02-06 09:34:41,2018-02-06 09:50:26,2018-02-09 12:28:37,2018-03-03 11:48:34,2018-03-13 00:00:00
34658a3acc2e95feb3382c78cbc1564c,52c4b154f7f0625286206d9054608dab,delivered,2018-02-17 23:45:31,2018-02-17 23:55:37,2018-02-19 23:07:58,2018-03-02 13:38:27,2018-03-16 00:00:00
864fbd229edcb913bdec4fb30b0c532f,7d9cd38926a665d46f1c912b616b3742,delivered,2018-01-03 10:05:32,2018-01-04 05:15:18,2018-01-08 18:47:18,2018-01-25 00:16:51,2018-02-06 00:00:00
f03606e5e4ae88ce00116fa7fcc84267,5110631c95ad19d06d5633e9f965d253,delivered,2018-02-10 12:44:13,2018-02-10 12:55:51,2018-02-16 17:28:50,2018-02-20 19:44:16,2018-03-05 00:00:00
9afe4ac694cb1ed15bc9b0d9130e8166,3857ccff1f7ab55786a8c851348b133b,delivered,2018-02-08 11:54:26,2018-02-09 10:11:45,2018-02-14 16:10:00,2018-02-27 11:49:37,2018-03-21 00:00:00
8e2cbf2f771a9e3db9a33a324d3a2b0c,c956a929bf20e4511644a58aa4df6f88,delivered,2018-02-15 19:23:46,2018-02-15 20:00:24,2018-02-22 20:53:47,2018-02-23 15:28:16,2018-03-02 00:00:00
68619ce8e1d093c01359eb9d2dd22120,1624a92e97ae6aafabdeeab06b599460,delivered,2018-01-10 19:34:40,2018-01-10 20:08:23,2018-01-30 22:28:38,2018-04-03 19:36:57,2018-02-08 00:00:00
0f7f0f5f679b32fd80e1535ca33a7c30,542225aee88bf09fe21f73ffe2fd9bff,delivered,2018-01-29 01:05:19,2018-01-29 02:10:36,2018-02-02 00:46:34,2018-02-16 00:03:24,2018-03-09 00:00:00
5671fba9b53be3fff9c55a00839abddb,612b73d1a90b7f881cfe04d86d4d2d43,delivered,2018-01-08 15:43:41,2018-01-11 09:08:34,2018-01-11 19:14:49,2018-02-06 18:25:01,2018-02-20 00:00:00
e8b79ed0b3aa49f3a28b6939a3db249f,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,2018-01-19 17:38:35,2018-01-19 17:57:21,2018-01-22 23:18:46,2018-02-02 20:13:16,2018-02-14 00:00:00
46e4d123d255804919f2b94c04130164,3cef296eeb5eabb08cf17d1fee573467,delivered,2018-01-13 15:19:59,2018-01-13 15:29:03,2018-01-15 21:12:54,2018-01-18 15:54:53,2018-02-05 00:00:00
d395475d71e6042e654407cef55e3c47,02a0108a7d89916840cb3edb1585480e,delivered,2018-01-23 15:52:37,2018-01-23 16:17:14,2018-01-24 15:16:48,2018-01-30 20:32:03,2018-02-20 00:00:00
8209537dd24f5c7e5cd13be3928312d5,a821480782a5b10ee7d736b9c60e8db5,delivered,2018-01-26 17:10:17,2018-01-26 17:22:59,2018-01-30 14:06:08,2018-01-31 20:57:03,2018-02-09 00:00:00
37b2da18eede8674ecc05302ebb6e32b,d906dd7f11e40617aba6e03961da0f05,delivered,2018-02-26 18:30:59,2018-02-28 09:56:32,2018-02-28 22:33:42,2018-03-20 16:38:32,2018-03-20 00:00:00
c90fb992daf8f63f00c1f7819f0897ab,2c9a17c67c0122acf9d9ebe026d5c463,delivered,2018-02-19 09:38:41,2018-02-20 07:26:59,2018-02-21 16:13:41,2018-03-06 01:59:02,2018-03-15 00:00:00
6f2ed4a14ddb4db99255cbb30951ab59,0a81199e6e7a385d86f18a1258b0f032,delivered,2018-02-20 20:20:11,2018-02-20 21:10:19,2018-03-12 20:41:42,2018-03-17 14:05:19,2018-03-20 00:00:00
4e81a6ed1cdc31e84c13a74ec121798c,99058b9f04cb6cb1eec9114bbf4767b6,delivered,2018-02-21 23:43:05,2018-02-22 00:20:24,2018-02-23 19:24:51,2018-03-10 00:41:56,2018-03-07 00:00:00
e82d1b300fd1df88a56bf9e4f4b77655,6dfc5d1e608f060d8b5d27b2d2bf0ee1,delivered,2018-02-28 13:15:44,2018-02-28 13:35:29,2018-03-01 22:53:19,2018-03-08 19:32:30,2018-03-21 00:00:00
3aa9a689b3c0ef2d13623d763c96ddbb,02405cd33ab625b311b3aabe5402dcf1,delivered,2018-02-08 10:31:55,2018-02-08 10:50:14,2018-02-08 20:54:51,2018-02-19 19:22:14,2018-03-07 00:00:00
356447440f7c0f7fc6bd04c27ed18216,bddc691790dafcfa373909e3571cf284,delivered,2018-01-26 16:33:49,2018-01-26 17:31:59,2018-01-29 23:09:20,2018-02-07 15:52:49,2018-02-19 00:00:00
f75455b78762d30c7e663172f18dbcbe,6b92dda6e324283dbe4969c443e3bf1a,delivered,2018-02-12 10:12:55,2018-02-12 10:28:08,2018-02-14 22:09:36,2018-02-27 23:07:45,2018-03-06 00:00:00
e7336e1648bf13ca6664c8568363dbb3,e7936bc511477310739929f93589b2f7,delivered,2018-02-17 15:24:03,2018-02-17 15:35:34,2018-02-19 16:30:15,2018-03-05 22:08:18,2018-03-13 00:00:00
d710cc27e881afaa41ec9e8aaa954a89,af35a10dbb0aa8d88e7f0462fce833ae,delivered,2018-02-14 10:57:27,2018-02-15 04:30:49,2018-02-20 18:17:46,2018-03-06 14:49:36,2018-03-15 00:00:00
790d7fdb41e9a2457520208c7a7eb0ca,22d27f7b57908f1e8c9982bcf920bc88,delivered,2018-01-15 10:01:54,2018-01-15 10:30:28,2018-01-16 00:18:06,2018-01-31 19:55:01,2018-02-06 00:00:00
b28eb422b41546e8ec8ab86afc836294,2dfbbbecae42828587b832a3c4d4a893,delivered,2018-02-05 19:24:40,2018-02-05 19:35:28,2018-02-16 00:57:00,2018-02-22 21:18:52,2018-03-01 00:00:00
b7bef020492af2903362c33783ad4e38,3272b3a88f6571ec59d75e7201a34255,delivered,2018-02-07 07:18:42,2018-02-07 07:30:21,2018-02-14 21:38:52,2018-02-21 14:27:19,2018-03-09 00:00:00
28347fb7928bfd78f994fd08e778e7cd,3a5dc54da61c278bb18757c6ce5c64b7,delivered,2018-02-15 17:38:41,2018-02-16 07:47:07,2018-02-21 03:10:08,2018-02-26 21:28:06,2018-03-14 00:00:00
06450a9849cb4a8c2f3bbeba9995b64f,6668dac2eb65c90a4b5662e8d5a38514,delivered,2018-01-19 20:26:21,2018-01-19 20:36:32,2018-01-23 22:08:06,2018-01-26 15:08:01,2018-03-01 00:00:00
1f759fd184ad08e54531343b16330c03,00c23397b535962f65c89900d6a9ab22,delivered,2018-01-01 23:50:59,2018-01-02 00:07:19,2018-01-12 20:23:46,2018-01-15 19:15:10,2018-01-31 00:00:00
466956eafdf33e09b80a44e188ceb5b9,ac5fff54784cd57c4f30e4e90639c8a3,delivered,2018-02-06 13:38:06,2018-02-06 14:15:45,2018-02-09 15:22:28,2018-02-11 16:32:42,2018-03-05 00:00:00
bccf051dcbdb40d7aa00e84a00b169e6,3a1b59ada3b17dd1f3efe3ec95fc9a29,delivered,2018-02-12 21:17:41,2018-02-12 21:30:31,2018-02-14 17:09:06,2018-02-15 16:19:11,2018-02-26 00:00:00
aa600269bffea363cca75ad2d1908903,f89539977cb5c6e5d6ba2e662ed6496e,delivered,2018-01-14 17:46:11,2018-01-16 03:38:42,2018-01-17 02:45:01,2018-01-25 20:58:39,2018-02-19 00:00:00
23f016ada08eb6e9abb24597bd8556a8,b31e07b7f3a2cd0c8172ee7947e7589d,delivered,2018-01-03 21:55:18,2018-01-03 22:07:54,2018-01-08 19:24:48,2018-01-16 13:24:12,2018-02-06 00:00:00
b632c3e0b709b4bee21b37f79caa57c1,6abc04e25f0ff0d1075639c029a32ee8,delivered,2018-02-02 20:00:09,2018-02-06 03:50:39,2018-02-09 23:06:50,2018-02-22 17:47:43,2018-03-05 00:00:00
94e1a02f0937bbffcdff479b763927cf,145937105270f3b4c5fd6168e12a3b01,delivered,2018-01-26 20:32:40,2018-01-26 20:39:32,2018-01-29 21:26:46,2018-01-31 17:39:24,2018-02-21 00:00:00
649a327bed5a2799967cb9c666ff06c1,6401917f6b9f31fb91791bd2ce2783c8,delivered,2018-02-23 15:34:30,2018-02-23 15:54:27,2018-02-28 18:23:29,2018-03-22 18:46:44,2018-03-16 00:00:00
03343a88c4d669e6378c5aedc4147919,d6851a9cf4328debeddd2f63212ff9e2,delivered,2018-01-16 12:06:29,2018-01-16 12:16:58,2018-01-16 22:37:59,2018-01-31 21:46:39,2018-01-31 00:00:00
6597a54aa04a81a38f7e13b5f7fe7aa6,e5f9c9b7c5f9c39879a552985b1ccb9e,delivered,2018-02-14 23:21:11,2018-02-16 08:07:39,2018-02-16 22:23:00,2018-02-19 23:29:12,2018-03-05 00:00:00
5985f136ead106b6ca5c2bf3f76b5874,2a8d9f1d2d99d0e67e6ef28ec7f55589,delivered,2018-02-05 20:36:59,2018-02-05 20:50:27,2018-02-09 16:13:38,2018-02-23 21:51:50,2018-03-05 00:00:00
e4f0b379cb8233db68561f79f774988d,418674f10950b8eef8388d160ac4a53a,delivered,2018-02-19 16:31:25,2018-02-19 18:06:55,2018-02-20 18:58:40,2018-02-22 20:56:49,2018-03-15 00:00:00
b64c877d24e9ca2418150a159d754371,759a37244e0c5d737342df44b0fa0fce,delivered,2018-01-28 10:45:25,2018-01-28 11:20:00,2018-02-06 00:54:47,2018-02-22 13:32:58,2018-02-23 00:00:00
e94d2aa1b4e27a13571357d326e1694d,ed11d279d89c44bca26fd1b29db725b5,delivered,2018-01-24 15:31:27,2018-01-24 15:58:02,2018-01-25 15:25:42,2018-02-07 15:48:56,2018-02-19 00:00:00
39730c5c34015c1ef1cc42708264b56d,9b04f358b1024f10a9489dff2cb26314,delivered,2018-02-22 08:36:38,2018-02-22 08:48:44,2018-03-02 21:46:32,2018-03-19 09:24:47,2018-03-14 00:00:00
410bbe52ea797b594e24bf3d7dadf8d4,2c9ca7492802d8e628247622380f17e5,delivered,2018-02-06 20:56:59,2018-02-06 21:11:13,2018-02-21 18:08:45,2018-02-23 22:17:10,2018-03-26 00:00:00
26e18612ee188c4d99441c0f9ea94b06,48a13a7cccd0cca92275e1e983debaee,delivered,2018-01-09 09:04:07,2018-01-09 09:15:20,2018-01-09 18:28:43,2018-01-11 16:26:19,2018-01-26 00:00:00
972570f8874c3f706d151201aca20e08,b42d691b31fef205f05f2c19897f5bbe,delivered,2018-02-25 14:56:29,2018-02-27 04:31:04,2018-03-02 19:07:43,2018-03-14 22:06:35,2018-03-29 00:00:00
d21d7411b251f35ead1b210dc946ca70,cff157deadf46de66ac1eb7ead76deb0,delivered,2018-01-15 22:54:08,2018-01-15 23:10:45,2018-01-16 18:42:08,2018-01-22 19:27:55,2018-02-16 00:00:00
6489b3baf98eaf50ca1b39f9178a1510,8efdf760a9b9de9f92198e08ea7005fe,delivered,2018-02-23 23:32:22,2018-02-27 04:30:55,2018-02-27 19:52:19,2018-03-09 20:34:38,2018-03-22 00:00:00
691ce30a6856b8f3e9b25557c238c196,8c4d8a373eea6f357c47d8ce57a82b43,delivered,2018-01-12 13:13:40,2018-01-12 13:28:42,2018-01-13 01:19:32,2018-01-31 18:23:01,2018-02-14 00:00:00
138f3f66f9024197655880c8c010fd53,afd5e05e2e5ed07eb8f084deee6d7616,delivered,2018-02-27 09:55:29,2018-02-27 10:31:24,2018-02-28 23:47:30,2018-03-27 23:17:47,2018-04-11 00:00:00
b3b79c755af727f1f4f48351296842c6,24fee86a288d8c480e32c9ebe2520e6c,delivered,2018-02-20 08:42:27,2018-02-20 08:56:14,2018-02-24 18:27:51,2018-02-28 17:16:54,2018-03-15 00:00:00
ed9e33c926c94cc5cc50a68696119dea,a2d19f05cef411aa2938ca9d2a92d156,delivered,2018-01-10 11:32:09,2018-01-12 02:34:29,2018-01-15 17:13:00,2018-01-19 17:49:25,2018-02-02 00:00:00
66d762e0419035dd8b19815070a2b8dd,179e76d91b4cd478d401bf51007fe61a,delivered,2018-02-06 21:59:22,2018-02-06 22:10:34,2018-02-15 14:21:32,2018-02-21 01:32:40,2018-02-23 00:00:00
15f87e8764a5e47beae5ebd7eb815397,011ec289931a2dddb4a0e40191748b3c,delivered,2018-02-28 20:29:52,2018-03-01 02:48:54,2018-03-02 21:56:50,2018-03-05 12:13:34,2018-03-13 00:00:00
4e2a846769fc8af3af8b7826b058fe4f,a3b5428226ad4c042fed1da12cb6e683,delivered,2018-01-03 11:25:41,2018-01-03 11:34:23,2018-01-03 19:59:00,2018-01-11 20:34:05,2018-02-06 00:00:00
28cf6655a339bec298464ed6ac5b4550,3ab22580c82d3db7531aba1fc5fe49c1,delivered,2018-02-25 14:38:34,2018-02-25 14:50:36,2018-02-27 21:37:56,2018-03-20 21:28:51,2018-04-02 00:00:00
dcbeca15561110ba65183082829941c9,a8a62f8d8e457bf2668ea328f0988de7,delivered,2018-01-26 20:00:20,2018-01-26 20:13:27,2018-01-30 14:57:16,2018-02-07 18:29:11,2018-02-21 00:00:00
8e210b98003eece014e3e650fc111c72,ccace14c820966d438707dc902d208f7,delivered,2018-01-14 18:05:37,2018-01-16 03:40:17,2018-01-19 22:26:24,2018-02-14 17:22:51,2018-02-14 00:00:00
a29361cea3ac5ecb55cfc2c64b6c339a,674a4d874e368f09a9760046e9e4a3e0,delivered,2018-02-25 15:39:46,2018-02-25 15:55:27,2018-02-26 19:28:08,2018-02-27 14:12:29,2018-03-12 00:00:00
a8957020fc3e51e6dcc4e8b13a5af428,0293f0ef4b3402822f7e5304469f34ff,delivered,2018-02-21 12:31:46,2018-02-21 12:50:20,2018-02-22 20:45:27,2018-02-23 13:44:25,2018-03-08 00:00:00
505bf01f1db6a65a3696e66ed7d44500,508510144b3fa2c6615639d97f86db55,delivered,2018-02-04 14:43:48,2018-02-06 05:31:47,2018-02-07 19:33:39,2018-03-05 10:39:04,2018-03-12 00:00:00
ca1e3e900a855946e8450397d5336c73,630b17e6d0e50025b0fd34573e6e5647,delivered,2018-02-01 21:16:41,2018-02-01 21:32:16,2018-02-02 15:34:13,2018-02-21 19:23:53,2018-03-09 00:00:00
efd0f1ade75c87d48efc34e01b3c0f4f,0f346a2cc84ebb2d52f0759d0acfd030,delivered,2018-01-19 10:31:35,2018-01-19 10:55:34,2018-01-22 21:35:12,2018-01-27 14:41:19,2018-02-15 00:00:00
6836f681dde1414dbb28f92af526ae2b,94141c62a5e4b28c99d32c74905ec09e,delivered,2018-01-23 17:37:32,2018-01-25 02:58:09,2018-01-25 23:34:22,2018-02-06 19:25:14,2018-02-19 00:00:00
5b5028d53cd0fe5647fe4968399194aa,51720e74ecbc9d52b02495f8cbe546d1,delivered,2018-02-18 12:29:09,2018-02-18 13:30:31,2018-02-20 19:07:23,2018-03-16 21:35:48,2018-03-16 00:00:00
84cad53638357a9971c4485adad123e8,4e3bfd141fb6f7efbad8d2f404d77a9e,delivered,2018-01-27 13:19:32,2018-01-27 13:33:07,2018-02-01 00:05:13,2018-02-03 01:08:55,2018-02-14 00:00:00
0b48910785067fb42fce896aaaf7ce81,4c5aad2fced1c04f3d972de3e17e7e87,delivered,2018-02-28 02:01:39,2018-02-28 02:40:22,2018-03-01 01:19:32,2018-03-06 20:13:00,2018-03-19 00:00:00
